time,zhexi_in,xiaoxi_out,lengshuijiang_add,xinhua_add,zhexi_add
2017/10/1 20:00,207.257,326.31,0,0,0
2017/10/1 21:00,158.046,197.75,0,0,0
2017/10/1 22:00,172.311,165.01,0,0,0
2017/10/1 23:00,73.58,165.03,0,0,0
2017/10/2 0:00,165.553,164.76,0,0,0
2017/10/2 1:00,173.399,164.59,0,0,0
2017/10/2 2:00,311.254,164.58,0,0,0
2017/10/2 3:00,199.257,164.55,0,0,0
2017/10/2 4:00,284.78,164.41,0,0,0
2017/10/2 5:00,258.304,164.23,0,0,0
2017/10/2 6:00,129.094,164.19,0,0,0
2017/10/2 7:00,191.682,164.57,0,0,0
2017/10/2 8:00,191.55,164.24,0,0,0
2017/10/2 9:00,257.044,164.08,0,0,0
2017/10/2 10:00,255.809,164.09,0,0,0
2017/10/2 11:00,253.22,164.23,0,0,0
2017/10/2 12:00,267.775,163.92,0,0,0
2017/10/2 13:00,223.145,164.15,0,0,0
2017/10/2 14:00,179.33,164.21,0,0,0
2017/10/2 15:00,192.418,163.84,0,0,0
2017/10/2 16:00,141.83,163.37,0,0,0
2017/10/2 17:00,234.386,163.56,0,0,0
2017/10/2 18:00,296.631,163.61,0,0,0
2017/10/2 19:00,228.936,163.42,0,0,0
2017/10/2 20:00,293.335,162.94,0,0,0
2017/10/2 21:00,300.689,162.94,0,0,0
2017/10/2 22:00,307.339,163.42,0,0,0
2017/10/2 23:00,236.117,163.22,0,0,0
2017/10/3 0:00,235.053,162.49,0,0,0
2017/10/3 1:00,305.634,99.14,0,0,0
2017/10/3 2:00,244.588,70.13,0,0,0
2017/10/3 3:00,310.528,70.22,0,0,0
2017/10/3 4:00,305.748,69.9,0,0,0
2017/10/3 5:00,238.242,69.96,0,0,0
2017/10/3 6:00,242.491,67.8,1,0,0
2017/10/3 7:00,167.522,68.04,0,0,0
2017/10/3 8:00,221.017,68.15,1,0,1
2017/10/3 9:00,143.742,67.89,0,0,0
2017/10/3 10:00,74.754,67.94,0,0,0
2017/10/3 11:00,198.619,67.72,0,0,0
2017/10/3 12:00,198.672,67.76,0,0,0
2017/10/3 13:00,202.334,161,0,0,0
2017/10/3 14:00,140.019,162.02,0,0,0
2017/10/3 15:00,144.732,161.56,0,0,0
2017/10/3 16:00,215.381,161.39,0,0,0
2017/10/3 17:00,95.905,161.77,0,0,0
2017/10/3 18:00,157.744,161.57,0,0,0
2017/10/3 19:00,219.9,161.37,0,0,0
2017/10/3 20:00,156.979,161.14,0,0,1
2017/10/3 21:00,159.495,161.12,0,0,0
2017/10/3 22:00,95.104,160.84,0,0,0
2017/10/3 23:00,155.076,160.79,0,0,0
2017/10/4 0:00,102.826,160.88,0,0,0
2017/10/4 1:00,113.76,94.23,0,0,0
2017/10/4 2:00,111.999,67.28,0,0,0
2017/10/4 3:00,172.806,67.46,0,0,0
2017/10/4 4:00,231.635,67.32,0,0,0
2017/10/4 5:00,225.399,67.16,0,0,0
2017/10/4 6:00,207.372,67.09,0,0,0
2017/10/4 7:00,249.453,67.2,0,0,0
2017/10/4 8:00,238.537,67.32,0,0,0
2017/10/4 9:00,214.065,67.34,0,0,0
2017/10/4 10:00,190.193,67.35,0,0,0
2017/10/4 11:00,169.539,157.68,0,0,0
2017/10/4 12:00,152.476,160.24,0,0,0
2017/10/4 13:00,130.186,160.21,0,0,0
2017/10/4 14:00,173.707,160.01,0,0,0
2017/10/4 15:00,166.6,159.6,0,0,0
2017/10/4 16:00,159.504,159.74,0,0,0
2017/10/4 17:00,152.424,160.13,0,0,0
2017/10/4 18:00,207.675,159.58,0,0,0
2017/10/4 19:00,177.167,159.46,0,0,0
2017/10/4 20:00,149.054,159.97,0,0,1
2017/10/4 21:00,213.889,159.48,0,0,0
2017/10/4 22:00,238.406,159.79,0,0,0
2017/10/4 23:00,285.495,159.88,0,0,0
2017/10/5 0:00,202.938,160,0,0,0
2017/10/5 1:00,229.475,161.51,0,0,0
2017/10/5 2:00,320.045,161.14,0,0,0
2017/10/5 3:00,210.46,161.37,0,0,0
2017/10/5 4:00,202.464,161.11,0,0,0
2017/10/5 5:00,235.022,160.88,0,0,0
2017/10/5 6:00,335.031,161.49,0,0,0
2017/10/5 7:00,297.464,161.26,0,0,0
2017/10/5 8:00,189.984,161.17,0,0,0
2017/10/5 9:00,132.775,161.01,0,0,0
2017/10/5 10:00,191.757,139.3,0,0,0
2017/10/5 11:00,173.722,154.73,0,0,0
2017/10/5 12:00,87.123,249,0,0,0
2017/10/5 13:00,138.881,162.79,0,0,0
2017/10/5 14:00,191.004,162.89,0,0,0
2017/10/5 15:00,235.302,162.23,0,0,0
2017/10/5 16:00,165.9,142.49,0,0,0
2017/10/5 17:00,154.796,66.78,0,0,0
2017/10/5 18:00,119.12,108.43,0,0,0
2017/10/5 19:00,161.422,268.59,0,0,0
2017/10/5 20:00,270.931,270.7,0,0,0
2017/10/5 21:00,285.301,273.15,0,0,0
2017/10/5 22:00,242.476,273.65,0,0,0
2017/10/5 23:00,157.142,102.51,0,0,0
2017/10/6 0:00,228.813,68.8,0,0,0
2017/10/6 1:00,137.865,68.93,0,0,0
2017/10/6 2:00,109.507,69.06,0,0,0
2017/10/6 3:00,168.415,68.91,0,0,0
2017/10/6 4:00,333.365,68.56,0,0,0
2017/10/6 5:00,498.158,67.08,0,0,0
2017/10/6 6:00,429.997,66.77,0,0,0
2017/10/6 7:00,378.142,66.7,0,0,0
2017/10/6 8:00,293.02,66.59,0,0,0
2017/10/6 9:00,170.723,66.41,0,0,0
2017/10/6 10:00,131.201,152.91,0,0,0
2017/10/6 11:00,31.305,158.32,0,0,0
2017/10/6 12:00,142.428,158.27,0,0,0
2017/10/6 13:00,185.194,158.03,0,0,0
2017/10/6 14:00,288.182,157.93,0,0,0
2017/10/6 15:00,248.565,158.02,0,0,0
2017/10/6 16:00,178.122,158.31,0,0,0
2017/10/6 17:00,127.123,159.4,0,0,0
2017/10/6 18:00,102.602,159.6,0,0,0
2017/10/6 19:00,87.614,323.47,0,0,0
2017/10/6 20:00,33.357,407.42,0,0,0
2017/10/6 21:00,173.67,202.28,0,0,0
2017/10/6 22:00,219.045,162.86,0,0,0
2017/10/6 23:00,302.547,163.7,0,0,0
2017/10/7 0:00,251.191,162.53,0,0,0
2017/10/7 1:00,295.72,96.6,0,0,0
2017/10/7 2:00,278.875,68.83,0,0,0
2017/10/7 3:00,311.438,68.64,0,0,0
2017/10/7 4:00,277.874,68.8,0,0,0
2017/10/7 5:00,252.106,68.92,0,0,0
2017/10/7 6:00,288.132,69.16,0,0,0
2017/10/7 7:00,225.013,69,0,0,0
2017/10/7 8:00,232.35,67.75,0,0,0
2017/10/7 9:00,173.113,67.48,0,0,0
2017/10/7 10:00,186.861,67.32,0,0,0
2017/10/7 11:00,188.065,161.54,0,0,0
2017/10/7 12:00,181.896,160.64,0,0,0
2017/10/7 13:00,160.158,160.6,0,0,0
2017/10/7 14:00,136.299,160.56,0,0,0
2017/10/7 15:00,123.159,160.25,0,0,0
2017/10/7 16:00,152.68,160.33,0,0,0
2017/10/7 17:00,135.739,160.59,0,0,0
2017/10/7 18:00,124.971,160.27,0,0,0
2017/10/7 19:00,183.124,160.51,0,0,0
2017/10/7 20:00,237.545,159.85,0,0,0
2017/10/7 21:00,236.829,160.34,0,0,0
2017/10/7 22:00,184.714,160.02,0,0,0
2017/10/7 23:00,181.386,159.92,0,0,0
2017/10/8 0:00,180.061,159.68,0,0,0
2017/10/8 1:00,232.724,97.88,0,0,0
2017/10/8 2:00,178.595,67.4,0,0,0
2017/10/8 3:00,178.134,67.48,0,0,0
2017/10/8 4:00,179.079,67.69,0,0,0
2017/10/8 5:00,178.517,67.55,0,0,0
2017/10/8 6:00,232.904,67.41,0,0,0
2017/10/8 7:00,178.097,67.4,0,0,0
2017/10/8 8:00,234.175,67.48,0,0,0
2017/10/8 9:00,179.217,67.58,0,0,0
2017/10/8 10:00,236.474,67.42,0,0,0
2017/10/8 11:00,240.308,74.32,0,0,0
2017/10/8 12:00,191.26,75.85,0,0,0
2017/10/8 13:00,195.047,75.88,0,0,0
2017/10/8 14:00,87.826,75.79,0,0,0
2017/10/8 15:00,147.645,75.78,0,0,0
2017/10/8 16:00,94.644,75.7,0,0,0
2017/10/8 17:00,109.065,75,0,0,0
2017/10/8 18:00,123.217,157.75,0,0,0
2017/10/8 19:00,88.08,156.4,0,0,0
2017/10/8 20:00,209.918,158.07,0,0,0
2017/10/8 21:00,170.727,157.8,0,0,0
2017/10/8 22:00,122.724,158.1,0,0,0
2017/10/8 23:00,163.215,157.6,0,0,0
2017/10/9 0:00,150.597,157.55,0,0,0
2017/10/9 1:00,163.985,157.2,0,0,0
2017/10/9 2:00,130.158,157.56,0,0,0
2017/10/9 3:00,202.301,157.61,0,0,0
2017/10/9 4:00,223.969,157.42,0,0,0
2017/10/9 5:00,148.108,157.29,0,0,0
2017/10/9 6:00,124.718,157.42,0,0,0
2017/10/9 7:00,180.319,156.9,0,0,0
2017/10/9 8:00,180.285,157.54,0,0,0
2017/10/9 9:00,180.235,160.44,0,0,0
2017/10/9 10:00,200.178,160.23,0,0,0
2017/10/9 11:00,220.893,160.38,0,0,0
2017/10/9 12:00,242.24,160.54,0,0,0
2017/10/9 13:00,209.386,160.85,0,0,0
2017/10/9 14:00,176.741,160.78,0,0,0
2017/10/9 15:00,143.436,160.9,0,0,0
2017/10/9 16:00,200.271,160.85,0,0,0
2017/10/9 17:00,202.785,160.63,0,0,0
2017/10/9 18:00,257.825,161.18,0,0,0
2017/10/9 19:00,202.417,228.37,0,0,0
2017/10/9 20:00,255.257,264.96,0,0,0
2017/10/9 21:00,254.504,269.61,0,0,0
2017/10/9 22:00,255.343,270.17,0,0,0
2017/10/9 23:00,252.586,269.53,0,0,0
2017/10/10 0:00,197.62,269.38,0,0,0
