time,zhexi_in,xiaoxi_out,lengshuijiang_add,xinhua_add,zhexi_add
2016/1/1 7:00,464.438,282,0,0,0
2016/1/1 8:00,423.672,191,0,0,0
2016/1/1 9:00,290.889,188,0,0,0
2016/1/1 10:00,330.765,188,0,0,0
2016/1/1 11:00,335.547,187,0,0,0
2016/1/1 12:00,341.147,193,0,0,0
2016/1/1 13:00,410.125,187,0,0,0
2016/1/1 14:00,456.491,187,0,0,0
2016/1/1 15:00,455.88,187,0,0,0
2016/1/1 16:00,347.64,187,0,0,0
2016/1/1 17:00,341.692,187,0,0,0
2016/1/1 18:00,214.526,186,0,0,0
2016/1/1 19:00,212.551,186,0,0,0
2016/1/1 20:00,189.845,187,0,0,0
2016/1/1 21:00,343.164,187,0,0,0
2016/1/1 22:00,384.542,188,0,0,0
2016/1/1 23:00,295.848,188,0,0,0
2016/1/2 0:00,376.599,188,0,0,0
2016/1/2 1:00,352.99,424,0,0,0
2016/1/2 2:00,337.926,444,0,0,0
2016/1/2 3:00,274.368,444,0,0,0
2016/1/2 4:00,313.769,232,0,0,0
2016/1/2 5:00,351.273,186,0,0,0
2016/1/2 6:00,404.528,186,0,0,0
2016/1/2 7:00,340.85,186,0,0,0
2016/1/2 8:00,376.822,186,0,0,0
2016/1/2 9:00,285.049,187,0,0,0
2016/1/2 10:00,230.259,302,0,0,0
2016/1/2 11:00,271.239,330,0,0,0
2016/1/2 12:00,239.212,330,0,0,0
2016/1/2 13:00,296.053,326,0,0,0
2016/1/2 14:00,232.211,326,0,0,0
2016/1/2 15:00,390.798,326,0,0,0
2016/1/2 16:00,435.464,326,0,0,0
2016/1/2 17:00,470.774,326,0,0,0
2016/1/2 18:00,502.71,324,0,0,0
2016/1/2 19:00,393.378,330,0,0,0
2016/1/2 20:00,486.606,280,0,0,0
2016/1/2 21:00,377.439,186,0,0,0
2016/1/2 22:00,426.631,187,0,0,0
2016/1/2 23:00,337.732,187,0,0,0
2016/1/3 0:00,356.3,184,0,0,0
2016/1/3 1:00,547.648,185,0,0,0
2016/1/3 2:00,487.087,184,0,0,0
2016/1/3 3:00,474.614,185,0,0,0
2016/1/3 4:00,322.828,185,0,0,0
2016/1/3 5:00,287.026,185,0,0,0
2016/1/3 6:00,164.988,185,0,0,0
2016/1/3 7:00,81.521,185,0,0,0
2016/1/3 8:00,10,185,0,0,0
2016/1/3 9:00,59.335,185,0,0,0
2016/1/3 10:00,150.057,319,0,0,0
2016/1/3 11:00,239.171,320,0,0,0
2016/1/3 12:00,357.846,320,0,0,0
2016/1/3 13:00,275.92,320,0,0,0
2016/1/3 14:00,420.767,320,0,0,0
2016/1/3 15:00,318.918,320,0,0,0
2016/1/3 16:00,376.394,324,0,0,0
2016/1/3 17:00,501.6,324,0,0,0
2016/1/3 18:00,344.055,324,0,0,0
2016/1/3 19:00,442.089,325,0,0,0
2016/1/3 20:00,422.508,280,0,0,0
2016/1/3 21:00,541.188,198,0,0,0
2016/1/3 22:00,457.876,198,0,0,0
2016/1/3 23:00,421.931,198,0,0,0
2016/1/4 0:00,522.936,200,0,0,0
2016/1/4 1:00,504.348,212,0,0,0
2016/1/4 2:00,532.444,212,0,0,0
2016/1/4 3:00,402.435,211,0,0,0
2016/1/4 4:00,342.615,211,0,0,0
2016/1/4 5:00,111.095,211,0,0,0
2016/1/4 6:00,111.452,209,0,0,0
2016/1/4 7:00,20.278,208,0,0,0
2016/1/4 8:00,81.928,208,0,0,0
2016/1/4 9:00,59.131,208,0,0,1
2016/1/4 10:00,229.709,311,0,0,0
2016/1/4 11:00,391.098,326,0,0,0
2016/1/4 12:00,425.14,327,0,0,0
2016/1/4 13:00,483.384,327,0,0,0
2016/1/4 14:00,298.452,328,0,0,0
2016/1/4 15:00,289.216,328,0,0,1
2016/1/4 16:00,276.116,329,0,0,0
2016/1/4 17:00,326.774,327,0,0,0
2016/1/4 18:00,417.838,327,0,0,0
2016/1/4 19:00,395.038,330,0,0,0
2016/1/4 20:00,500.878,211,0,0,0
2016/1/4 21:00,499.049,211,0,0,0
2016/1/4 22:00,528.498,211,0,0,0
2016/1/4 23:00,379.282,211,0,0,0
2016/1/5 0:00,373.262,211,0,1,0
2016/1/5 1:00,385.909,190,0,0,1
2016/1/5 2:00,509.447,187,0,0,0
2016/1/5 3:00,541.274,183,0,0,0
2016/1/5 4:00,287.935,186,0,0,0
