time,zhexi_in,xiaoxi_out,lengshuijiang_add,xinhua_add,zhexi_add
2015/4/2 7:00,260.715,164,0,0,0
2015/4/2 8:00,311.947,164,0,0,0
2015/4/2 9:00,189.742,164,0,0,0
2015/4/2 10:00,234.316,163,0,0,0
2015/4/2 11:00,163.485,164,0,0,0
2015/4/2 12:00,247.823,164,0,0,0
2015/4/2 13:00,291.435,164,0,0,0
2015/4/2 14:00,247.825,165,0,0,0
2015/4/2 15:00,308.894,164,0,0,0
2015/4/2 16:00,247.724,164,0,0,0
2015/4/2 17:00,281.997,165,0,0,1
2015/4/2 18:00,275.357,165,0,0,0
2015/4/2 19:00,287.029,185,0,0,0
2015/4/2 20:00,228.799,197,0,0,0
2015/4/2 21:00,290.3,197,0,0,0
2015/4/2 22:00,308.373,197,0,0,12
2015/4/2 23:00,295.404,194,0,0,32
2015/4/3 0:00,245.375,159,0,0,5
2015/4/3 1:00,411.346,159,0,0,32
2015/4/3 2:00,504.083,159,0,0,7
2015/4/3 3:00,569.256,159,0,0,10
2015/4/3 4:00,601.503,159,0,0,0
2015/4/3 5:00,691.948,159,0,0,2
2015/4/3 6:00,776.665,159,0,0,0
2015/4/3 7:00,716.953,159,0,0,0
2015/4/3 8:00,763.394,160,0,0,0
2015/4/3 9:00,721.958,159,0,0,0
2015/4/3 10:00,716.139,159,0,0,0
2015/4/3 11:00,672.574,159,0,0,0
2015/4/3 12:00,653.718,159,0,0,0
2015/4/3 13:00,667.456,159,0,0,0
2015/4/3 14:00,534.539,180,0,0,0
2015/4/3 15:00,526.992,183,0,0,0
2015/4/3 16:00,479.197,183,0,0,0
2015/4/3 17:00,453.271,183,0,0,0
2015/4/3 18:00,492.87,183,0,0,0
2015/4/3 19:00,328.236,183,0,0,0
2015/4/3 20:00,405.775,183,0,0,0
2015/4/3 21:00,393.639,183,0,0,0
2015/4/3 22:00,393.346,182,0,0,0
2015/4/3 23:00,386.857,184,0,0,1
2015/4/4 0:00,333.097,184,0,0,0
2015/4/4 1:00,354.075,163,0,0,0
2015/4/4 2:00,367.247,158,0,0,1
2015/4/4 3:00,345.659,157,0,0,0
2015/4/4 4:00,353.126,158,0,0,0
2015/4/4 5:00,373.121,157,0,0,0
2015/4/4 6:00,354.647,158,0,0,0
2015/4/4 7:00,384.037,158,0,0,0
2015/4/4 8:00,355.675,157,0,0,0
2015/4/4 9:00,348.418,157,0,0,0
2015/4/4 10:00,345.437,188,0,0,0
2015/4/4 11:00,313.334,189,0,0,0
2015/4/4 12:00,331.577,186,0,0,0
2015/4/4 13:00,303.215,186,0,0,0
2015/4/4 14:00,259.624,186,0,0,0
2015/4/4 15:00,267.723,107,0,0,0
2015/4/4 16:00,291.071,68,0,0,0
2015/4/4 17:00,320.512,70,0,0,0
2015/4/4 18:00,211.253,72,0,0,0
2015/4/4 19:00,265.464,72,0,0,0
2015/4/4 20:00,320.861,72,0,0,0
2015/4/4 21:00,305.584,72,0,0,0
2015/4/4 22:00,225.617,71,0,0,0
2015/4/4 23:00,179.106,71,0,0,0
2015/4/5 0:00,296.21,71,0,0,0
2015/4/5 1:00,283.771,71,0,0,0
2015/4/5 2:00,195.98,71,0,0,0
2015/4/5 3:00,194.516,71,0,0,0
2015/4/5 4:00,249.584,71,0,0,0
2015/4/5 5:00,272.786,72,0,0,0
2015/4/5 6:00,222.191,71,0,0,0
2015/4/5 7:00,203.958,71,0,0,0
2015/4/5 8:00,198.765,72,0,0,0
2015/4/5 9:00,231.913,72,0,0,0
2015/4/5 10:00,179.632,171,0,0,0
2015/4/5 11:00,119.52,183,0,0,0
2015/4/5 12:00,150.181,183,0,0,0
2015/4/5 13:00,110.798,183,0,0,0
2015/4/5 14:00,177.965,183,0,0,0
2015/4/5 15:00,78.097,183,0,0,0
2015/4/5 16:00,148.93,183,0,0,0
2015/4/5 17:00,121.019,183,0,0,1
2015/4/5 18:00,121.302,183,0,0,0
2015/4/5 19:00,135.896,183,0,0,0
2015/4/5 20:00,97.186,183,0,0,1
2015/4/5 21:00,143.71,184,0,0,0
2015/4/5 22:00,83.253,184,0,0,0
2015/4/5 23:00,157.938,183,0,0,1
2015/4/6 0:00,113.933,183,0,0,0
2015/4/6 1:00,102.191,168,0,0,0
2015/4/6 2:00,192.13,159,0,0,0
2015/4/6 3:00,229.662,159,0,0,0
2015/4/6 4:00,237.291,159,0,0,0
2015/4/6 5:00,225.896,159,0,0,1
2015/4/6 6:00,222.623,159,0,0,0
2015/4/6 7:00,223.302,159,1,0,0
2015/4/6 8:00,211.565,159,0,0,0
2015/4/6 9:00,180.444,159,0,0,0
2015/4/6 10:00,225.057,182,0,0,0
2015/4/6 11:00,219.253,184,0,0,2
2015/4/6 12:00,262.875,130,0,0,0
2015/4/6 13:00,279.721,67,0,0,0
2015/4/6 14:00,155.401,68,0,0,2
2015/4/6 15:00,199.905,66,0,0,0
2015/4/6 16:00,146.43,66,0,0,0
